data,godzina,temp,wilgotnosc_wzgledna,PM1,PM2.5,PM10,szerokosc,latitude,dlugosc,longitude,szerokosc_stopnie,dlugosc_stopnie
170917,194554,13.4,83.83,0.5,0.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194633,13.4,83.78,0.5,0.75,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194711,13.38,84.05,1.5,1,4,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194749,13.4,83.88,0.5,0.25,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194828,13.4,83.9,1,1.5,4,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194906,13.4,83.78,0,0,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,194945,13.43,83.78,0.75,0.5,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195024,13.4,83.73,0.5,1,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195102,13.38,83.88,0.5,0.25,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195141,13.4,83.9,0.75,0.5,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195220,13.4,83.88,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195258,13.4,83.93,0.5,0.25,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195338,13.4,84.03,0.5,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195417,13.4,84.07,0,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195453,13.4,83.95,0.25,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195453,13.4,84.15,0.5,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195716,13.38,84.28,0.5,0.25,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195753,13.4,84.3,0.25,0.25,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195753,13.38,84.3,0.5,0.75,5.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,195753,13.45,83.75,0.75,0.75,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200112,13.38,83.6,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200112,13.38,83.58,0.25,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200233,13.35,83.58,0.25,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200233,13.4,83.73,0.25,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200354,13.38,83.63,1.25,0.75,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200434,13.4,83.7,0.25,0,7,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200512,13.4,83.85,0,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200550,13.35,83.85,1,0.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200627,13.35,83.93,0,0.5,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200708,13.35,83.97,0.5,0.5,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200748,13.4,83.95,1.25,2,6.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200823,13.4,84,0.25,0.25,5.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200906,13.4,84.03,0.5,0,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,200945,13.35,84.28,0.5,0,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201023,13.4,84.43,1.5,1.75,3.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201023,13.4,84.25,0.5,0.25,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201143,13.38,84.23,1,1,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201222,13.4,84.13,0.25,0.5,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201303,13.38,84.15,0.5,0.25,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201342,13.38,83.92,0.25,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201421,13.38,84,0.75,0.75,3.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201459,13.4,83.95,0.25,1.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201537,13.4,83.85,0.25,0.75,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201616,13.4,83.75,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201654,13.4,83.5,1,0.5,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201733,13.35,83.23,0,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201812,13.33,83.45,0.25,0,5.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201850,13.38,83.08,0.5,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,201930,13.35,83.05,0.75,0.25,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202009,13.35,83.15,0.25,0.25,5.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202047,13.38,83.23,0.75,0.25,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202126,13.33,83.2,0.25,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202205,13.35,82.78,0.5,0.5,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202243,13.32,82.4,1,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202322,13.33,81.93,0.75,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202400,13.3,81.78,0.25,0.25,7,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202439,13.3,81.8,0,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202518,13.32,82,0.5,0.5,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202518,13.32,82.08,1.5,0.75,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202637,13.3,82.08,0.5,0,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202716,13.38,81.83,0.75,0,3.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202755,13.35,81.65,0.5,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202834,13.38,81.7,0.25,0.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202913,13.32,81.4,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,202952,13.27,81.6,0.5,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203031,13.33,81.73,0.5,0,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203110,13.35,81.68,0.75,0.25,3.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203149,13.3,81.38,0.25,0.5,3.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203228,13.27,81.45,0.25,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203306,13.3,81.65,0.5,0.25,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203345,13.3,81.45,0.25,0.5,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203423,13.38,81.38,1,1.5,4.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203502,13.38,81.2,0,0,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203541,13.35,80.82,1.25,1,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203620,13.33,80.38,0.5,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203659,13.32,80.38,0.75,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203737,13.3,80.38,1.5,1.5,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203816,13.32,80.35,1,1.75,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203855,13.3,80.73,0,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,203933,13.28,80.78,0,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204012,13.27,81,0.25,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204050,13.27,81.05,0.5,0.75,3.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204128,13.25,80.8,0.5,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204207,13.27,81.08,0.75,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204245,13.28,80.75,0.5,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204323,13.27,80.85,0.5,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204401,13.28,81.13,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204441,13.25,81.15,0.75,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204520,13.23,81.1,1,1,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204559,13.27,80.72,0.5,0.25,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204637,13.3,80.53,0.25,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204716,13.27,80.1,0.25,0.25,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204755,13.23,80.13,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204833,13.23,80.18,0.5,0.75,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204912,13.27,80.35,0.25,0,4.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,204951,13.28,80.6,0,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205030,13.2,80.7,0,0,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205109,13.23,80.82,1,0.5,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205147,13.27,80.78,0,0.25,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205226,13.23,80.18,0.75,1,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205306,13.25,80.1,0.5,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205337,13.25,79.35,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205426,13.25,79.28,0.5,0.5,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205506,13.2,78.98,0.5,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205544,13.25,78.95,0,0.25,3.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205544,13.2,78.8,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205728,13.2,78.93,0.25,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205728,13.2,79.4,0.25,0,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,205946,13.2,79.25,0.75,0.25,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210031,13.22,79.22,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210112,13.25,79.03,0.75,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210155,13.17,79.05,0.25,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210234,13.18,79.28,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210313,13.15,79.9,0.5,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210351,13.15,79.85,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210430,13.18,79.68,0.5,0.5,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210509,13.2,79.1,1.25,0.25,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210547,13.18,78.72,0.25,0.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210626,13.2,78.25,0.5,1.25,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210705,13.13,78.25,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210744,13.13,78.25,0.25,0.25,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210823,13.13,78.05,0.75,0.5,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210901,13.1,78.1,1,0.75,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,210940,13.1,78.47,0.5,0,3.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211019,13.13,78.3,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211057,13.1,78.82,0,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211135,13.1,79.05,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211214,13.08,79.23,0.5,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211252,13.1,79.38,1.25,1.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211331,13.08,79.73,0.25,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211410,13.08,79.9,0.75,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211449,13.02,79.35,1.5,1.75,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211528,13.08,79.35,0.25,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211607,13.1,79.28,0,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211645,13.1,79.25,0.25,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211724,13.08,79.3,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211802,13.05,79.65,0.25,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211841,13.05,80.1,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211920,13.05,80.13,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,211958,13.05,80.18,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212037,13,80.13,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212116,12.98,79.93,0.75,0.25,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212116,12.95,79.78,0,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212253,13,80.08,0.5,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212347,13,79.97,0.75,0.5,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212347,13,80.05,0.75,0.25,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212545,13,79.78,0.5,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212623,12.98,79.7,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212701,13,79.8,0.25,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212738,12.98,80.03,0.25,0.75,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212816,13,80.25,0.25,0.25,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212854,13,80.07,0.5,0,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,212932,13.02,79.95,0.75,0.25,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213009,13.02,79.8,0.75,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215558,13.02,79.55,0.25,0.25,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213124,13,79.25,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213202,13.02,79.4,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213239,12.98,79.43,0.5,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213316,12.95,79.4,0,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213354,12.93,78.73,0,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213433,12.98,79.3,0.75,0.25,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213511,13,79.18,0.25,1.5,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213548,12.98,78.82,0,0,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213626,12.98,79.15,1.75,1.5,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213704,13,79.65,0.75,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215558,12.98,79.6,0.5,0.5,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213820,12.98,79.9,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213858,12.98,79.75,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,213936,12.98,79.63,0.5,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214013,13,79.45,0,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214052,12.95,79.18,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214130,12.95,78.6,0,0,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214208,12.93,78.25,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214246,12.9,78.63,0.25,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214323,12.93,79.13,0.25,0.25,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214401,12.9,79.6,0.25,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214439,12.98,80.1,0.25,0,3.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214517,12.98,79.93,0.25,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214555,12.95,79.95,0.75,0,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214633,12.95,79.95,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214711,12.9,79.95,0.5,0.25,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214749,13,80.03,0.75,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214827,12.93,80.05,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214905,12.9,80.03,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,214942,12.88,79.45,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215020,12.9,79.42,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215057,12.9,79.68,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215134,12.88,79.63,0.5,0.25,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215134,12.9,80.07,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215332,12.9,80.23,0,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215416,12.9,80.33,0,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215454,12.9,80.03,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215532,12.9,79.97,0.5,0.25,2.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215532,12.9,79.83,0.5,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215532,12.9,79.65,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215732,12.9,79.8,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215809,12.88,79.85,0.25,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215809,12.95,79.85,0.25,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,215809,12.88,79.35,0.25,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220120,12.8,79.43,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220120,12.8,79.13,0.5,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220320,12.8,79.35,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220358,12.77,79.13,0.75,1,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220451,12.75,78.92,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220529,12.72,79.3,0.5,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220622,12.75,79.55,0.25,0.25,3,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220701,12.77,79.45,0.75,0.5,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220740,12.78,78.88,0.25,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220818,12.7,77.95,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220857,12.73,78.25,0,0,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,220935,12.68,77.88,0.25,0.75,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221013,12.7,78.55,0.5,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221052,12.7,78.25,0.75,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221130,12.7,77.9,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221209,12.7,77.63,0.75,0.25,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221248,12.7,77.57,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221327,12.7,77.1,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221406,12.7,77.05,0.5,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221444,12.7,76.95,0.5,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221523,12.67,76.53,0,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221602,12.63,76.18,0.25,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221641,12.6,75.93,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221720,12.63,76.23,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221758,12.6,76.2,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221837,12.6,76.35,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221915,12.63,76.6,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,221954,12.65,76.7,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222033,12.6,76.3,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222111,12.7,76.38,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222150,12.65,76.65,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222228,12.6,76.35,0.5,0.5,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222307,12.65,76.63,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222346,12.6,76.7,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222425,12.65,76.85,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222504,12.68,77.33,1,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222542,12.7,77.13,0.75,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222621,12.73,77.45,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222659,12.7,77.65,0.25,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222738,12.63,77.28,0.25,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222817,12.6,76.93,0.25,0.75,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222856,12.65,77,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,222935,12.63,76.97,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223015,12.6,76.7,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223054,12.6,76.58,0,0,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223133,12.52,76.63,0.25,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223211,12.55,76.35,0.25,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223250,12.5,76.18,0,0.25,1.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223328,12.5,76.2,0.5,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223407,12.5,76.57,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223445,12.48,76.88,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223524,12.52,76.45,0.5,0.75,2.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223603,12.52,76.55,1,1.75,2.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223642,12.48,76.48,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223721,12.52,76.63,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223801,12.5,76.38,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223840,12.48,76.55,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,223911,12.5,76.47,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224001,12.52,76.73,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224042,12.58,76.82,0.25,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224120,12.5,76.75,1,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224120,12.52,77.23,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224120,12.58,77.53,1.25,0.25,0.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224120,12.55,76.53,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224539,12.55,76.53,0.5,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224629,12.52,77.2,0,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224707,12.5,77.48,0.25,0,0,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224707,12.5,77.47,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,224707,12.52,77.4,0.25,0.25,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225558,12.5,77.05,0.75,0.5,3.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225132,12.5,77.25,0,0,2,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225210,12.48,77.7,0,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225248,12.5,78.03,0,0,0.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225326,12.48,77.6,0,0,1,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225403,12.48,77.1,0,0,0.25,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225441,12.45,77.23,0.25,0,1.5,5558.8769,N,310.7331,W,55.98128167,-3.178885
170917,225518,12.5,77.28,0,0,1.75,5558.8769,N,310.7331,W,55.98128167,-3.178885
